frame_no,image_anomaly,component,component_anomaly,image_fullname,se_filenmae,colors_found,colors_in_component,time_load_t,time_component_t,time_full_t,time_load_total_dt,time_component_total_dt,time_full_dt
4352,NORMAL,ConvBelt,NORMAL,1751540990826923500_4352_10000010000000000,1751540990824407100_4352_10000010000000000,18,14,0.07192587852478027,0.03786873817443848,0.10979461669921875,0:00:00.071925,0:00:00.037869,0:00:00.109794
4352,NORMAL,PRight,NORMAL,1751540990826923500_4352_10000010000000000,1751540990824407100_4352_10000010000000000,18,14,0.07192587852478027,0.034259796142578125,0.1061856746673584,0:00:00.071925,0:00:00.034260,0:00:00.106185
4352,NORMAL,RoboArm,NORMAL,1751540990826923500_4352_10000010000000000,1751540990824407100_4352_10000010000000000,18,13,0.07192587852478027,0.031223058700561523,0.1031489372253418,0:00:00.071925,0:00:00.031223,0:00:00.103148
4353,NORMAL,PLeft,NORMAL,1751540991010754700_4353_10000010000000000,1751540991024995200_4353_10000010000000000,18,14,0.0698399543762207,0.03270268440246582,0.10254263877868652,0:00:00.069840,0:00:00.032703,0:00:00.102543
4353,NORMAL,ConvBelt,NORMAL,1751540991010754700_4353_10000010000000000,1751540991024995200_4353_10000010000000000,18,14,0.0698399543762207,0.03488016128540039,0.1047201156616211,0:00:00.069840,0:00:00.034880,0:00:00.104720
4353,NORMAL,PRight,NORMAL,1751540991010754700_4353_10000010000000000,1751540991024995200_4353_10000010000000000,18,14,0.0698399543762207,0.029190778732299805,0.09903073310852051,0:00:00.069840,0:00:00.029190,0:00:00.099030
4353,NORMAL,RoboArm,NORMAL,1751540991010754700_4353_10000010000000000,1751540991024995200_4353_10000010000000000,18,13,0.0698399543762207,0.031893253326416016,0.10173320770263672,0:00:00.069840,0:00:00.031893,0:00:00.101733
4354,NORMAL,PLeft,NORMAL,1751540991210916900_4354_10000010000000000,1751540991223468600_4354_10000010000000000,18,14,0.07304739952087402,0.03489518165588379,0.10794258117675781,0:00:00.073047,0:00:00.034895,0:00:00.107942
4354,NORMAL,ConvBelt,NORMAL,1751540991210916900_4354_10000010000000000,1751540991223468600_4354_10000010000000000,18,15,0.07304739952087402,0.035099029541015625,0.10814642906188965,0:00:00.073047,0:00:00.035098,0:00:00.108145
4354,NORMAL,PRight,NORMAL,1751540991210916900_4354_10000010000000000,1751540991223468600_4354_10000010000000000,18,14,0.07304739952087402,0.0334467887878418,0.10649418830871582,0:00:00.073047,0:00:00.033446,0:00:00.106493
4354,NORMAL,RoboArm,NORMAL,1751540991210916900_4354_10000010000000000,1751540991223468600_4354_10000010000000000,18,13,0.07304739952087402,0.03494453430175781,0.10799193382263184,0:00:00.073047,0:00:00.034945,0:00:00.107992
4355,NORMAL,PLeft,NORMAL,1751540991411300100_4355_10000010000000000,1751540991426160900_4355_10000010000000000,18,16,0.0738992691040039,0.03488755226135254,0.10878682136535645,0:00:00.073899,0:00:00.034888,0:00:00.108787
4355,NORMAL,ConvBelt,NORMAL,1751540991411300100_4355_10000010000000000,1751540991426160900_4355_10000010000000000,18,15,0.0738992691040039,0.036255598068237305,0.11015486717224121,0:00:00.073899,0:00:00.036256,0:00:00.110155
4355,NORMAL,PRight,NORMAL,1751540991411300100_4355_10000010000000000,1751540991426160900_4355_10000010000000000,18,16,0.0738992691040039,0.03280782699584961,0.10670709609985352,0:00:00.073899,0:00:00.032808,0:00:00.106707
4355,NORMAL,RoboArm,NORMAL,1751540991411300100_4355_10000010000000000,1751540991426160900_4355_10000010000000000,18,13,0.0738992691040039,0.03500533103942871,0.10890460014343262,0:00:00.073899,0:00:00.035005,0:00:00.108904
4356,NORMAL,PLeft,NORMAL,1751540991626757500_4356_10000010000000000,1751540991633875200_4356_10000010000000000,18,16,0.0736391544342041,0.03389430046081543,0.10753345489501953,0:00:00.073639,0:00:00.033895,0:00:00.107534
4356,NORMAL,ConvBelt,NORMAL,1751540991626757500_4356_10000010000000000,1751540991633875200_4356_10000010000000000,18,14,0.0736391544342041,0.033171892166137695,0.1068110466003418,0:00:00.073639,0:00:00.033172,0:00:00.106811
4356,NORMAL,PRight,NORMAL,1751540991626757500_4356_10000010000000000,1751540991633875200_4356_10000010000000000,18,16,0.0736391544342041,0.033112287521362305,0.1067514419555664,0:00:00.073639,0:00:00.033112,0:00:00.106751
4356,NORMAL,RoboArm,NORMAL,1751540991626757500_4356_10000010000000000,1751540991633875200_4356_10000010000000000,18,12,0.0736391544342041,0.03200411796569824,0.10564327239990234,0:00:00.073639,0:00:00.032004,0:00:00.105643
4357,NORMAL,PLeft,NORMAL,1751540991829738900_4357_10000010000000000,1751540991844022400_4357_10000010000000000,18,16,0.07971382141113281,0.03600025177001953,0.11571407318115234,0:00:00.079714,0:00:00.036000,0:00:00.115714
4357,NORMAL,ConvBelt,NORMAL,1751540991829738900_4357_10000010000000000,1751540991844022400_4357_10000010000000000,18,14,0.07971382141113281,0.03147602081298828,0.1111898422241211,0:00:00.079714,0:00:00.031477,0:00:00.111191
4357,NORMAL,PRight,NORMAL,1751540991829738900_4357_10000010000000000,1751540991844022400_4357_10000010000000000,18,16,0.07971382141113281,0.03327775001525879,0.1129915714263916,0:00:00.079714,0:00:00.033278,0:00:00.112992
4357,NORMAL,RoboArm,NORMAL,1751540991829738900_4357_10000010000000000,1751540991844022400_4357_10000010000000000,18,13,0.07971382141113281,0.03109455108642578,0.1108083724975586,0:00:00.079714,0:00:00.031094,0:00:00.110808
4358,NORMAL,PLeft,NORMAL,1751540992035893100_4358_10000010000000000,1751540992043115000_4358_10000010000000000,18,14,0.07512497901916504,0.032482147216796875,0.10760712623596191,0:00:00.075125,0:00:00.032482,0:00:00.107607
4358,NORMAL,ConvBelt,NORMAL,1751540992035893100_4358_10000010000000000,1751540992043115000_4358_10000010000000000,18,14,0.07512497901916504,0.03392624855041504,0.10905122756958008,0:00:00.075125,0:00:00.033926,0:00:00.109051
4358,NORMAL,PRight,NORMAL,1751540992035893100_4358_10000010000000000,1751540992043115000_4358_10000010000000000,18,16,0.07512497901916504,0.03216052055358887,0.1072854995727539,0:00:00.075125,0:00:00.032161,0:00:00.107286
4358,NORMAL,RoboArm,NORMAL,1751540992035893100_4358_10000010000000000,1751540992043115000_4358_10000010000000000,18,13,0.07512497901916504,0.03398537635803223,0.10911035537719727,0:00:00.075125,0:00:00.033985,0:00:00.109110
4359,NORMAL,PLeft,NORMAL,1751540992227753900_4359_10000010000000000,1751540992244805200_4359_10000010000000000,18,14,0.07634806632995605,0.03551459312438965,0.1118626594543457,0:00:00.076348,0:00:00.035515,0:00:00.111863
4359,NORMAL,ConvBelt,NORMAL,1751540992227753900_4359_10000010000000000,1751540992244805200_4359_10000010000000000,18,14,0.07634806632995605,0.03461313247680664,0.1109611988067627,0:00:00.076348,0:00:00.034613,0:00:00.110961
4359,NORMAL,PRight,NORMAL,1751540992227753900_4359_10000010000000000,1751540992244805200_4359_10000010000000000,18,16,0.07634806632995605,0.032097816467285156,0.10844588279724121,0:00:00.076348,0:00:00.032098,0:00:00.108446
4359,NORMAL,RoboArm,NORMAL,1751540992227753900_4359_10000010000000000,1751540992244805200_4359_10000010000000000,18,13,0.07634806632995605,0.0338132381439209,0.11016130447387695,0:00:00.076348,0:00:00.033814,0:00:00.110162
4360,NORMAL,PLeft,NORMAL,1751540992413578700_4360_10000010000000000,1751540992430673700_4360_10000010000000000,18,14,0.06807923316955566,0.037343502044677734,0.1054227352142334,0:00:00.068079,0:00:00.037344,0:00:00.105423
4360,NORMAL,ConvBelt,NORMAL,1751540992413578700_4360_10000010000000000,1751540992430673700_4360_10000010000000000,18,14,0.06807923316955566,0.031767845153808594,0.09984707832336426,0:00:00.068079,0:00:00.031768,0:00:00.099847
4360,NORMAL,PRight,NORMAL,1751540992413578700_4360_10000010000000000,1751540992430673700_4360_10000010000000000,18,16,0.06807923316955566,0.040656089782714844,0.10873532295227051,0:00:00.068079,0:00:00.040656,0:00:00.108735
4360,NORMAL,RoboArm,NORMAL,1751540992413578700_4360_10000010000000000,1751540992430673700_4360_10000010000000000,18,13,0.06807923316955566,0.0335540771484375,0.10163331031799316,0:00:00.068079,0:00:00.033554,0:00:00.101633
4361,NORMAL,PLeft,NORMAL,1751540992629795500_4361_10000010000000000,1751540992645114700_4361_10000010000000000,18,14,0.08509230613708496,0.04018092155456543,0.1252732276916504,0:00:00.085093,0:00:00.040181,0:00:00.125274
4361,NORMAL,ConvBelt,NORMAL,1751540992629795500_4361_10000010000000000,1751540992645114700_4361_10000010000000000,18,14,0.08509230613708496,0.033318519592285156,0.11841082572937012,0:00:00.085093,0:00:00.033319,0:00:00.118412
4361,NORMAL,PRight,NORMAL,1751540992629795500_4361_10000010000000000,1751540992645114700_4361_10000010000000000,18,16,0.08509230613708496,0.031644582748413086,0.11673688888549805,0:00:00.085093,0:00:00.031645,0:00:00.116738
4361,NORMAL,RoboArm,NORMAL,1751540992629795500_4361_10000010000000000,1751540992645114700_4361_10000010000000000,18,13,0.08509230613708496,0.02860856056213379,0.11370086669921875,0:00:00.085093,0:00:00.028609,0:00:00.113702
4362,NORMAL,PLeft,NORMAL,1751540992849214800_4362_10000010000000000,1751540992849512800_4362_10000010000000000,18,14,0.07643008232116699,0.0308837890625,0.10731387138366699,0:00:00.076431,0:00:00.030883,0:00:00.107314
4362,NORMAL,ConvBelt,NORMAL,1751540992849214800_4362_10000010000000000,1751540992849512800_4362_10000010000000000,18,14,0.07643008232116699,0.03429222106933594,0.11072230339050293,0:00:00.076431,0:00:00.034293,0:00:00.110724
4362,NORMAL,PRight,NORMAL,1751540992849214800_4362_10000010000000000,1751540992849512800_4362_10000010000000000,18,16,0.07643008232116699,0.03364706039428711,0.1100771427154541,0:00:00.076431,0:00:00.033647,0:00:00.110078
4362,NORMAL,RoboArm,NORMAL,1751540992849214800_4362_10000010000000000,1751540992849512800_4362_10000010000000000,18,13,0.07643008232116699,0.03387141227722168,0.11030149459838867,0:00:00.076431,0:00:00.033871,0:00:00.110302
4363,NORMAL,PLeft,NORMAL,1751540993029545700_4363_10000010000000000,1751540993023165600_4363_10000010000000000,18,14,0.08812403678894043,0.03270244598388672,0.12082648277282715,0:00:00.088124,0:00:00.032702,0:00:00.120826
4363,NORMAL,ConvBelt,NORMAL,1751540993029545700_4363_10000010000000000,1751540993023165600_4363_10000010000000000,18,14,0.08812403678894043,0.038518428802490234,0.12664246559143066,0:00:00.088124,0:00:00.038519,0:00:00.126643
4363,NORMAL,PRight,NORMAL,1751540993029545700_4363_10000010000000000,1751540993023165600_4363_10000010000000000,18,16,0.08812403678894043,0.03814816474914551,0.12627220153808594,0:00:00.088124,0:00:00.038148,0:00:00.126272
4363,NORMAL,RoboArm,NORMAL,1751540993029545700_4363_10000010000000000,1751540993023165600_4363_10000010000000000,18,13,0.08812403678894043,0.03715634346008301,0.12528038024902344,0:00:00.088124,0:00:00.037156,0:00:00.125280
4364,NORMAL,PLeft,NORMAL,1751540993212081100_4364_10000010000000000,1751540993242679800_4364_10000010000000000,19,14,0.07913041114807129,0.034600257873535156,0.11373066902160645,0:00:00.079130,0:00:00.034600,0:00:00.113730
4364,NORMAL,ConvBelt,NORMAL,1751540993212081100_4364_10000010000000000,1751540993242679800_4364_10000010000000000,19,14,0.07913041114807129,0.036722660064697266,0.11585307121276855,0:00:00.079130,0:00:00.036723,0:00:00.115853
4364,NORMAL,PRight,NORMAL,1751540993212081100_4364_10000010000000000,1751540993242679800_4364_10000010000000000,19,16,0.07913041114807129,0.04157304763793945,0.12070345878601074,0:00:00.079130,0:00:00.041573,0:00:00.120703
4364,NORMAL,RoboArm,NORMAL,1751540993212081100_4364_10000010000000000,1751540993242679800_4364_10000010000000000,19,14,0.07913041114807129,0.0372014045715332,0.11633181571960449,0:00:00.079130,0:00:00.037201,0:00:00.116331
4365,NORMAL,PLeft,NORMAL,1751540993426137500_4365_10000010000000000,1751540993434209200_4365_10000010000000000,18,14,0.09143233299255371,0.029169797897338867,0.12060213088989258,0:00:00.091432,0:00:00.029170,0:00:00.120602
4365,NORMAL,ConvBelt,NORMAL,1751540993426137500_4365_10000010000000000,1751540993434209200_4365_10000010000000000,18,14,0.09143233299255371,0.04182076454162598,0.1332530975341797,0:00:00.091432,0:00:00.041821,0:00:00.133253
4365,NORMAL,PRight,NORMAL,1751540993426137500_4365_10000010000000000,1751540993434209200_4365_10000010000000000,18,16,0.09143233299255371,0.04065442085266113,0.13208675384521484,0:00:00.091432,0:00:00.040655,0:00:00.132087
4365,NORMAL,RoboArm,NORMAL,1751540993426137500_4365_10000010000000000,1751540993434209200_4365_10000010000000000,18,13,0.09143233299255371,0.03299427032470703,0.12442660331726074,0:00:00.091432,0:00:00.032994,0:00:00.124426
4366,NORMAL,PLeft,NORMAL,1751540993627133400_4366_10000010000000000,1751540993641991100_4366_10000010000000000,19,14,0.07834696769714355,0.03682661056518555,0.1151735782623291,0:00:00.078347,0:00:00.036827,0:00:00.115174
4366,NORMAL,ConvBelt,NORMAL,1751540993627133400_4366_10000010000000000,1751540993641991100_4366_10000010000000000,19,14,0.07834696769714355,0.042621612548828125,0.12096858024597168,0:00:00.078347,0:00:00.042622,0:00:00.120969
4366,NORMAL,PRight,NORMAL,1751540993627133400_4366_10000010000000000,1751540993641991100_4366_10000010000000000,19,16,0.07834696769714355,0.039923667907714844,0.1182706356048584,0:00:00.078347,0:00:00.039923,0:00:00.118270
4366,NORMAL,RoboArm,NORMAL,1751540993627133400_4366_10000010000000000,1751540993641991100_4366_10000010000000000,19,14,0.07834696769714355,0.03329062461853027,0.11163759231567383,0:00:00.078347,0:00:00.033291,0:00:00.111638
4367,NORMAL,PLeft,NORMAL,1751540993814283800_4367_10000010000000000,1751540993840895200_4367_10000010000000000,19,14,0.0837259292602539,0.028713703155517578,0.11243963241577148,0:00:00.083726,0:00:00.028714,0:00:00.112440
4367,NORMAL,ConvBelt,NORMAL,1751540993814283800_4367_10000010000000000,1751540993840895200_4367_10000010000000000,19,14,0.0837259292602539,0.036469459533691406,0.12019538879394531,0:00:00.083726,0:00:00.036469,0:00:00.120195
4367,NORMAL,PRight,NORMAL,1751540993814283800_4367_10000010000000000,1751540993840895200_4367_10000010000000000,19,16,0.0837259292602539,0.03641915321350098,0.12014508247375488,0:00:00.083726,0:00:00.036419,0:00:00.120145
4367,NORMAL,RoboArm,NORMAL,1751540993814283800_4367_10000010000000000,1751540993840895200_4367_10000010000000000,19,14,0.0837259292602539,0.03769803047180176,0.12142395973205566,0:00:00.083726,0:00:00.037698,0:00:00.121424
4368,NORMAL,PLeft,NORMAL,1751540994021495600_4368_10000010000000000,1751540994043345100_4368_10000010000000000,19,14,0.07695341110229492,0.032861948013305664,0.10981535911560059,0:00:00.076954,0:00:00.032862,0:00:00.109816
4368,NORMAL,ConvBelt,NORMAL,1751540994021495600_4368_10000010000000000,1751540994043345100_4368_10000010000000000,19,14,0.07695341110229492,0.03907585144042969,0.11602926254272461,0:00:00.076954,0:00:00.039076,0:00:00.116030
4368,NORMAL,PRight,NORMAL,1751540994021495600_4368_10000010000000000,1751540994043345100_4368_10000010000000000,19,16,0.07695341110229492,0.041867733001708984,0.1188211441040039,0:00:00.076954,0:00:00.041867,0:00:00.118821
4368,NORMAL,RoboArm,NORMAL,1751540994021495600_4368_10000010000000000,1751540994043345100_4368_10000010000000000,19,13,0.07695341110229492,0.032468557357788086,0.10942196846008301,0:00:00.076954,0:00:00.032469,0:00:00.109423
4369,NORMAL,PLeft,NORMAL,1751540994217452600_4369_10000010000000000,1751540994228060500_4369_10000010000000000,18,14,0.07689857482910156,0.03228306770324707,0.10918164253234863,0:00:00.076899,0:00:00.032283,0:00:00.109182
4369,NORMAL,ConvBelt,NORMAL,1751540994217452600_4369_10000010000000000,1751540994228060500_4369_10000010000000000,18,14,0.07689857482910156,0.03656196594238281,0.11346054077148438,0:00:00.076899,0:00:00.036562,0:00:00.113461
4369,NORMAL,PRight,NORMAL,1751540994217452600_4369_10000010000000000,1751540994228060500_4369_10000010000000000,18,16,0.07689857482910156,0.040814876556396484,0.11771345138549805,0:00:00.076899,0:00:00.040814,0:00:00.117713
4369,NORMAL,RoboArm,NORMAL,1751540994217452600_4369_10000010000000000,1751540994228060500_4369_10000010000000000,18,12,0.07689857482910156,0.04167294502258301,0.11857151985168457,0:00:00.076899,0:00:00.041673,0:00:00.118572
4370,NORMAL,PLeft,NORMAL,1751540994412881200_4370_10000010000000000,1751540994447250100_4370_10000010000000000,18,14,0.07137680053710938,0.032753705978393555,0.10413050651550293,0:00:00.071377,0:00:00.032754,0:00:00.104131
4370,NORMAL,ConvBelt,NORMAL,1751540994412881200_4370_10000010000000000,1751540994447250100_4370_10000010000000000,18,14,0.07137680053710938,0.03754138946533203,0.1089181900024414,0:00:00.071377,0:00:00.037541,0:00:00.108918
4370,NORMAL,PRight,NORMAL,1751540994412881200_4370_10000010000000000,1751540994447250100_4370_10000010000000000,18,16,0.07137680053710938,0.03893327713012695,0.11031007766723633,0:00:00.071377,0:00:00.038933,0:00:00.110310
4370,NORMAL,RoboArm,NORMAL,1751540994412881200_4370_10000010000000000,1751540994447250100_4370_10000010000000000,18,12,0.07137680053710938,0.03247261047363281,0.10384941101074219,0:00:00.071377,0:00:00.032473,0:00:00.103850
4371,NORMAL,PLeft,NORMAL,1751540994617328100_4371_10000010000000000,1751540994632804300_4371_10000010000000000,18,14,0.0812685489654541,0.03806591033935547,0.11933445930480957,0:00:00.081268,0:00:00.038066,0:00:00.119334
4371,NORMAL,ConvBelt,NORMAL,1751540994617328100_4371_10000010000000000,1751540994632804300_4371_10000010000000000,18,14,0.0812685489654541,0.041033029556274414,0.12230157852172852,0:00:00.081268,0:00:00.041034,0:00:00.122302
4371,NORMAL,PRight,NORMAL,1751540994617328100_4371_10000010000000000,1751540994632804300_4371_10000010000000000,18,16,0.0812685489654541,0.03798937797546387,0.11925792694091797,0:00:00.081268,0:00:00.037990,0:00:00.119258
4371,NORMAL,RoboArm,NORMAL,1751540994617328100_4371_10000010000000000,1751540994632804300_4371_10000010000000000,18,12,0.0812685489654541,0.03436589241027832,0.11563444137573242,0:00:00.081268,0:00:00.034366,0:00:00.115634
4372,NORMAL,PLeft,NORMAL,1751540994831613400_4372_10000010000000000,1751540994839042900_4372_10000010000000000,18,14,0.07875537872314453,0.0406341552734375,0.11938953399658203,0:00:00.078755,0:00:00.040634,0:00:00.119389
4372,NORMAL,ConvBelt,NORMAL,1751540994831613400_4372_10000010000000000,1751540994839042900_4372_10000010000000000,18,14,0.07875537872314453,0.03994464874267578,0.11870002746582031,0:00:00.078755,0:00:00.039944,0:00:00.118699
4372,NORMAL,PRight,NORMAL,1751540994831613400_4372_10000010000000000,1751540994839042900_4372_10000010000000000,18,16,0.07875537872314453,0.03757596015930176,0.11633133888244629,0:00:00.078755,0:00:00.037576,0:00:00.116331
4372,NORMAL,RoboArm,NORMAL,1751540994831613400_4372_10000010000000000,1751540994839042900_4372_10000010000000000,18,12,0.07875537872314453,0.03305363655090332,0.11180901527404785,0:00:00.078755,0:00:00.033054,0:00:00.111809
4373,NORMAL,PLeft,NORMAL,1751540995021416100_4373_10000010000000000,1751540995034211800_4373_10000010000000000,19,16,0.07835793495178223,0.045196533203125,0.12355446815490723,0:00:00.078358,0:00:00.045196,0:00:00.123554
4373,NORMAL,ConvBelt,NORMAL,1751540995021416100_4373_10000010000000000,1751540995034211800_4373_10000010000000000,19,14,0.07835793495178223,0.03823566436767578,0.11659359931945801,0:00:00.078358,0:00:00.038235,0:00:00.116593
4373,NORMAL,PRight,NORMAL,1751540995021416100_4373_10000010000000000,1751540995034211800_4373_10000010000000000,19,16,0.07835793495178223,0.04075884819030762,0.11911678314208984,0:00:00.078358,0:00:00.040758,0:00:00.119116
4373,NORMAL,RoboArm,NORMAL,1751540995021416100_4373_10000010000000000,1751540995034211800_4373_10000010000000000,19,13,0.07835793495178223,0.034586429595947266,0.11294436454772949,0:00:00.078358,0:00:00.034587,0:00:00.112945
4374,NORMAL,PLeft,NORMAL,1751540995242320100_4374_10000010000000000,1751540995254273600_4374_10000010000000000,18,17,0.08144688606262207,0.036843299865722656,0.11829018592834473,0:00:00.081447,0:00:00.036843,0:00:00.118290
4374,NORMAL,ConvBelt,NORMAL,1751540995242320100_4374_10000010000000000,1751540995254273600_4374_10000010000000000,18,14,0.08144688606262207,0.037497758865356445,0.11894464492797852,0:00:00.081447,0:00:00.037498,0:00:00.118945
4374,NORMAL,PRight,NORMAL,1751540995242320100_4374_10000010000000000,1751540995254273600_4374_10000010000000000,18,14,0.08144688606262207,0.039127349853515625,0.1205742359161377,0:00:00.081447,0:00:00.039127,0:00:00.120574
4374,NORMAL,RoboArm,NORMAL,1751540995242320100_4374_10000010000000000,1751540995254273600_4374_10000010000000000,18,12,0.08144688606262207,0.033057212829589844,0.11450409889221191,0:00:00.081447,0:00:00.033057,0:00:00.114504
4375,NORMAL,PLeft,NORMAL,1751540995432627800_4375_10000010000000000,1751540995432887500_4375_10000010000000000,18,17,0.07494044303894043,0.04021286964416504,0.11515331268310547,0:00:00.074941,0:00:00.040213,0:00:00.115154
4375,NORMAL,ConvBelt,NORMAL,1751540995432627800_4375_10000010000000000,1751540995432887500_4375_10000010000000000,18,14,0.07494044303894043,0.037616729736328125,0.11255717277526855,0:00:00.074941,0:00:00.037616,0:00:00.112557
4375,NORMAL,PRight,NORMAL,1751540995432627800_4375_10000010000000000,1751540995432887500_4375_10000010000000000,18,16,0.07494044303894043,0.03700995445251465,0.11195039749145508,0:00:00.074941,0:00:00.037010,0:00:00.111951
4375,NORMAL,RoboArm,NORMAL,1751540995432627800_4375_10000010000000000,1751540995432887500_4375_10000010000000000,18,12,0.07494044303894043,0.03644537925720215,0.11138582229614258,0:00:00.074941,0:00:00.036445,0:00:00.111386
4376,NORMAL,PLeft,NORMAL,1751540995635494100_4376_10000010000000000,1751540995655274600_4376_10000010000000000,17,14,0.08032989501953125,0.034517765045166016,0.11484766006469727,0:00:00.080330,0:00:00.034518,0:00:00.114848
4376,NORMAL,ConvBelt,NORMAL,1751540995635494100_4376_10000010000000000,1751540995655274600_4376_10000010000000000,17,14,0.08032989501953125,0.03329873085021973,0.11362862586975098,0:00:00.080330,0:00:00.033299,0:00:00.113629
4376,NORMAL,PRight,NORMAL,1751540995635494100_4376_10000010000000000,1751540995655274600_4376_10000010000000000,17,14,0.08032989501953125,0.034441471099853516,0.11477136611938477,0:00:00.080330,0:00:00.034441,0:00:00.114771
4376,NORMAL,RoboArm,NORMAL,1751540995635494100_4376_10000010000000000,1751540995655274600_4376_10000010000000000,17,11,0.08032989501953125,0.0333406925201416,0.11367058753967285,0:00:00.080330,0:00:00.033341,0:00:00.113671
4377,NORMAL,PLeft,NORMAL,1751540995821230900_4377_10000010000000000,1751540995843269700_4377_10000010000000000,17,14,0.07959222793579102,0.03631138801574707,0.11590361595153809,0:00:00.079592,0:00:00.036312,0:00:00.115904
4377,NORMAL,ConvBelt,NORMAL,1751540995821230900_4377_10000010000000000,1751540995843269700_4377_10000010000000000,17,14,0.07959222793579102,0.03507256507873535,0.11466479301452637,0:00:00.079592,0:00:00.035072,0:00:00.114664
4377,NORMAL,PRight,NORMAL,1751540995821230900_4377_10000010000000000,1751540995843269700_4377_10000010000000000,17,14,0.07959222793579102,0.038207292556762695,0.11779952049255371,0:00:00.079592,0:00:00.038208,0:00:00.117800
4377,NORMAL,RoboArm,NORMAL,1751540995821230900_4377_10000010000000000,1751540995843269700_4377_10000010000000000,17,11,0.07959222793579102,0.03576350212097168,0.1153557300567627,0:00:00.079592,0:00:00.035764,0:00:00.115356
4378,NORMAL,PLeft,NORMAL,1751540996019085400_4378_10000010000000000,1751540996032919700_4378_10000010000000000,17,14,0.07455015182495117,0.033074378967285156,0.10762453079223633,0:00:00.074550,0:00:00.033074,0:00:00.107624
4378,NORMAL,ConvBelt,NORMAL,1751540996019085400_4378_10000010000000000,1751540996032919700_4378_10000010000000000,17,14,0.07455015182495117,0.037702322006225586,0.11225247383117676,0:00:00.074550,0:00:00.037702,0:00:00.112252
4378,NORMAL,PRight,NORMAL,1751540996019085400_4378_10000010000000000,1751540996032919700_4378_10000010000000000,17,14,0.07455015182495117,0.03329968452453613,0.1078498363494873,0:00:00.074550,0:00:00.033300,0:00:00.107850
4378,NORMAL,RoboArm,NORMAL,1751540996019085400_4378_10000010000000000,1751540996032919700_4378_10000010000000000,17,11,0.07455015182495117,0.03814840316772461,0.11269855499267578,0:00:00.074550,0:00:00.038149,0:00:00.112699
4379,NORMAL,PLeft,NORMAL,1751540996228225200_4379_10000010000000000,1751540996239038600_4379_10000010000000000,17,14,0.08388519287109375,0.0368647575378418,0.12074995040893555,0:00:00.083885,0:00:00.036865,0:00:00.120750
4379,NORMAL,ConvBelt,NORMAL,1751540996228225200_4379_10000010000000000,1751540996239038600_4379_10000010000000000,17,14,0.08388519287109375,0.03806424140930176,0.12194943428039551,0:00:00.083885,0:00:00.038064,0:00:00.121949
4379,NORMAL,PRight,NORMAL,1751540996228225200_4379_10000010000000000,1751540996239038600_4379_10000010000000000,17,14,0.08388519287109375,0.03771257400512695,0.1215977668762207,0:00:00.083885,0:00:00.037712,0:00:00.121597
4379,NORMAL,RoboArm,NORMAL,1751540996228225200_4379_10000010000000000,1751540996239038600_4379_10000010000000000,17,11,0.08388519287109375,0.03508424758911133,0.11896944046020508,0:00:00.083885,0:00:00.035084,0:00:00.118969
4380,NORMAL,PLeft,NORMAL,1751540996420139400_4380_10000010000000000,1751540996443822300_4380_10000010000000000,17,14,0.07867288589477539,0.03908801078796387,0.11776089668273926,0:00:00.078673,0:00:00.039088,0:00:00.117761
4380,NORMAL,ConvBelt,NORMAL,1751540996420139400_4380_10000010000000000,1751540996443822300_4380_10000010000000000,17,14,0.07867288589477539,0.03767752647399902,0.11635041236877441,0:00:00.078673,0:00:00.037678,0:00:00.116351
4380,NORMAL,PRight,NORMAL,1751540996420139400_4380_10000010000000000,1751540996443822300_4380_10000010000000000,17,14,0.07867288589477539,0.03743934631347656,0.11611223220825195,0:00:00.078673,0:00:00.037440,0:00:00.116113
4380,NORMAL,RoboArm,NORMAL,1751540996420139400_4380_10000010000000000,1751540996443822300_4380_10000010000000000,17,11,0.07867288589477539,0.035363197326660156,0.11403608322143555,0:00:00.078673,0:00:00.035363,0:00:00.114036
4381,NORMAL,PLeft,NORMAL,1751540996634652800_4381_10000010000000000,1751540996654586200_4381_10000010000000000,17,14,0.07953047752380371,0.03391742706298828,0.11344790458679199,0:00:00.079530,0:00:00.033918,0:00:00.113448
4381,NORMAL,ConvBelt,NORMAL,1751540996634652800_4381_10000010000000000,1751540996654586200_4381_10000010000000000,17,14,0.07953047752380371,0.03680825233459473,0.11633872985839844,0:00:00.079530,0:00:00.036808,0:00:00.116338
4381,NORMAL,PRight,NORMAL,1751540996634652800_4381_10000010000000000,1751540996654586200_4381_10000010000000000,17,14,0.07953047752380371,0.04103231430053711,0.12056279182434082,0:00:00.079530,0:00:00.041032,0:00:00.120562
4381,NORMAL,RoboArm,NORMAL,1751540996634652800_4381_10000010000000000,1751540996654586200_4381_10000010000000000,17,11,0.07953047752380371,0.03079700469970703,0.11032748222351074,0:00:00.079530,0:00:00.030796,0:00:00.110326
4382,NORMAL,PLeft,NORMAL,1751540996830281100_4382_10000010000000000,1751540996855474000_4382_10000010000000000,18,17,0.08682465553283691,0.038561344146728516,0.12538599967956543,0:00:00.086825,0:00:00.038561,0:00:00.125386
4382,NORMAL,ConvBelt,NORMAL,1751540996830281100_4382_10000010000000000,1751540996855474000_4382_10000010000000000,18,14,0.08682465553283691,0.03696751594543457,0.12379217147827148,0:00:00.086825,0:00:00.036968,0:00:00.123793
